"","TimeStamp","TaniumServerVersion","Requester","ASN","Referer"
"2352","30/Jun/2015:18:56:38","6.5.314.4236","24.136.224.189","Time Warner Cable Internet LLC","win-so4qaec128c"
"2353","30/Jun/2015:18:38:55","6.5.314.4236","24.136.224.189","Time Warner Cable Internet LLC","win-so4qaec128c"
"2354","30/Jun/2015:19:02:11","6.5.314.4236","24.136.224.189","Time Warner Cable Internet LLC","win-so4qaec128c"
"2355","27/Jul/2015:17:36:25","6.5.314.4236","24.14.240.16","Comcast Cable Communications, Inc.","demo5.tanium.com"
"2356","13/Jul/2015:21:18:31","6.5.314.4236","24.14.240.16","Comcast Cable Communications, Inc.","demo5.tanium.com"
"2357","10/Jul/2015:04:15:04","6.5.314.4236","24.14.38.205","Comcast Cable Communications, Inc.","demo5.tanium.com"
"2358","16/Jul/2015:18:07:19","6.5.314.4216","24.14.38.205","Comcast Cable Communications, Inc.","192.168.1.133"
"2359","24/Jul/2015:02:35:12","6.5.314.4236","24.14.38.205","Comcast Cable Communications, Inc.","demo5.tanium.com"
"2360","16/Jul/2015:21:14:29","6.5.314.4216","24.14.38.205","Comcast Cable Communications, Inc.","192.168.1.133"
"2361","10/Jul/2015:18:02:46","6.5.314.4216","24.14.38.205","Comcast Cable Communications, Inc.","192.168.1.133"
"2362","06/Jul/2015:19:19:41","6.5.314.4216","24.14.38.205","Comcast Cable Communications, Inc.","localhost"
"2363","15/Jul/2015:14:50:24","6.5.314.4257","24.142.202.162","Time Warner Cable Internet LLC","172.16.52.128"
"2364","11/Aug/2015:20:57:55","6.5.314.4268","24.148.52.249","RCN","demo5.tanium.com"
"2365","23/Jul/2015:19:01:00","6.5.314.4236","24.148.52.249","RCN","demo5.tanium.com"
"2366","04/Jul/2015:03:22:30","6.5.314.4257","24.154.33.35","Armstrong Cable Services","172.16.44.185"
"2367","28/Jul/2015:18:12:24","6.5.314.4268","24.163.3.141","Time Warner Cable Internet LLC","localhost"
"2368","28/Jul/2015:16:39:58","6.5.314.4268","24.163.3.141","Time Warner Cable Internet LLC","localhost"
"2369","28/Jul/2015:18:23:22","6.5.314.4268","24.163.3.141","Time Warner Cable Internet LLC","localhost"
"2370","28/Jul/2015:17:23:54","6.5.314.4268","24.163.3.141","Time Warner Cable Internet LLC","localhost"
"2371","28/Jul/2015:18:11:24","6.5.314.4268","24.163.3.141","Time Warner Cable Internet LLC","localhost"
"2372","29/Jul/2015:13:14:44","6.5.314.4268","24.163.3.141","Time Warner Cable Internet LLC","localhost"
"2373","28/Jul/2015:16:47:30","6.5.314.4268","24.163.3.141","Time Warner Cable Internet LLC","localhost"
"2374","28/Jul/2015:16:44:04","6.5.314.4268","24.163.3.141","Time Warner Cable Internet LLC","localhost"
"2375","28/Jul/2015:16:41:00","6.5.314.4268","24.163.3.141","Time Warner Cable Internet LLC","localhost"
"2376","28/Jul/2015:16:41:13","6.5.314.4268","24.163.3.141","Time Warner Cable Internet LLC","localhost"
"2377","28/Jul/2015:16:42:48","6.5.314.4268","24.163.3.141","Time Warner Cable Internet LLC","localhost"
"2378","28/Jul/2015:16:15:11","6.5.314.4268","24.163.3.141","Time Warner Cable Internet LLC","localhost"
"2379","28/Jul/2015:16:33:29","6.5.314.4268","24.163.3.141","Time Warner Cable Internet LLC","localhost"
"2380","16/Jul/2015:18:49:31","6.5.314.4236","24.229.127.194","PenTeleData Inc.","demo5.tanium.com"
"2381","29/Jun/2015:23:13:38","6.5.314.4236","24.249.183.163","Cox Communications Inc.","localhost"
"2382","29/Jun/2015:23:18:01","6.5.314.4236","24.249.183.163","Cox Communications Inc.","localhost"
"2383","29/Jun/2015:23:00:53","6.5.314.4236","24.249.183.163","Cox Communications Inc.","localhost"
"2384","29/Jun/2015:23:00:11","6.5.314.4236","24.249.183.163","Cox Communications Inc.","localhost"
"2385","22/Jul/2015:18:38:10","6.5.314.4268","24.26.128.22","Time Warner Cable Internet LLC","localhost"
"2386","14/Jul/2015:20:12:23","6.5.314.4236","24.4.106.211","Comcast Cable Communications, Inc.","localhost"
"2387","28/Jul/2015:06:23:53","6.5.314.4268","24.4.106.211","Comcast Cable Communications, Inc.","localhost"
"2388","28/Jul/2015:20:43:24","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2389","14/Aug/2015:15:02:27","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2390","08/Jul/2015:19:48:45","6.5.314.4236","24.55.131.69","PenTeleData Inc.","app01:446"
"2391","16/Jul/2015:12:22:35","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2392","07/Jul/2015:11:50:44","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2393","30/Jun/2015:17:10:24","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2394","29/Jun/2015:11:53:02","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2395","06/Aug/2015:15:36:52","6.5.314.4268","24.55.131.69","PenTeleData Inc.","127.0.0.1"
"2396","04/Aug/2015:15:58:05","6.5.314.4268","24.55.131.69","PenTeleData Inc.","127.0.0.1"
"2397","03/Aug/2015:12:28:55","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2398","07/Jul/2015:18:28:56","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2399","28/Jul/2015:20:43:14","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2400","09/Jul/2015:16:23:54","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2401","29/Jul/2015:20:28:24","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2402","28/Jul/2015:20:41:58","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2403","27/Jul/2015:19:41:33","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2404","28/Jul/2015:20:50:40","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2405","06/Aug/2015:16:05:14","6.5.314.4268","24.55.131.69","PenTeleData Inc.","127.0.0.1"
"2406","04/Aug/2015:16:25:26","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2407","28/Jul/2015:20:49:50","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2408","02/Aug/2015:12:26:57","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2409","06/Aug/2015:15:37:46","6.5.314.4268","24.55.131.69","PenTeleData Inc.","127.0.0.1"
"2410","14/Aug/2015:15:02:14","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2411","07/Jul/2015:18:28:52","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2412","10/Jul/2015:15:49:51","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2413","06/Aug/2015:15:42:34","6.5.314.4268","24.55.131.69","PenTeleData Inc.","127.0.0.1"
"2414","14/Jul/2015:16:22:05","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2415","31/Jul/2015:11:47:38","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2416","10/Jul/2015:16:02:10","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2417","29/Jul/2015:14:43:45","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2418","09/Jul/2015:15:06:29","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2419","14/Jul/2015:12:04:18","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2420","04/Aug/2015:17:27:57","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2421","09/Aug/2015:13:07:03","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2422","03/Aug/2015:17:38:30","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2423","06/Aug/2015:15:41:24","6.5.314.4268","24.55.131.69","PenTeleData Inc.","127.0.0.1"
"2424","06/Aug/2015:15:39:25","6.5.314.4268","24.55.131.69","PenTeleData Inc.","127.0.0.1"
"2425","15/Jul/2015:13:39:15","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2426","07/Jul/2015:13:53:32","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2427","30/Jun/2015:14:22:50","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2428","06/Aug/2015:15:36:38","6.5.314.4268","24.55.131.69","PenTeleData Inc.","127.0.0.1"
"2429","28/Jul/2015:20:41:24","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2430","16/Jul/2015:19:45:27","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2431","06/Aug/2015:15:37:04","6.5.314.4268","24.55.131.69","PenTeleData Inc.","127.0.0.1"
"2432","28/Jul/2015:20:47:04","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2433","06/Aug/2015:15:37:17","6.5.314.4268","24.55.131.69","PenTeleData Inc.","127.0.0.1"
"2434","03/Aug/2015:14:11:05","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2435","02/Aug/2015:12:23:58","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2436","30/Jun/2015:12:22:19","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2437","28/Jul/2015:20:37:40","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2438","13/Jul/2015:12:24:40","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2439","06/Jul/2015:13:26:21","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2440","05/Aug/2015:13:29:57","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2441","10/Jul/2015:18:05:47","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2442","06/Aug/2015:15:33:29","6.5.314.4268","24.55.131.69","PenTeleData Inc.","127.0.0.1"
"2443","11/Jul/2015:12:10:41","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2444","12/Aug/2015:14:41:50","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2445","06/Jul/2015:15:09:31","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2446","06/Aug/2015:15:36:43","6.5.314.4268","24.55.131.69","PenTeleData Inc.","127.0.0.1"
"2447","28/Jul/2015:22:55:51","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2448","06/Aug/2015:16:17:28","6.5.314.4268","24.55.131.69","PenTeleData Inc.","127.0.0.1"
"2449","09/Jul/2015:12:13:20","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2450","02/Aug/2015:12:06:42","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2451","26/Jul/2015:12:14:44","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2452","30/Jun/2015:12:22:15","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2453","06/Jul/2015:13:24:24","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2454","03/Aug/2015:14:45:39","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2455","03/Aug/2015:15:04:21","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2456","06/Aug/2015:15:02:37","6.5.314.4268","24.55.131.69","PenTeleData Inc.","127.0.0.1"
"2457","11/Aug/2015:13:37:22","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2458","31/Jul/2015:11:50:11","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2459","10/Jul/2015:15:25:49","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2460","06/Aug/2015:16:12:58","6.5.314.4268","24.55.131.69","PenTeleData Inc.","127.0.0.1"
"2461","06/Aug/2015:15:37:12","6.5.314.4268","24.55.131.69","PenTeleData Inc.","127.0.0.1"
"2462","28/Jul/2015:20:51:47","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2463","03/Aug/2015:15:03:08","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2464","04/Aug/2015:13:26:37","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2465","08/Aug/2015:12:47:32","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2466","28/Jul/2015:19:38:55","6.5.314.4268","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2467","08/Jul/2015:12:27:52","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2468","06/Aug/2015:15:37:01","6.5.314.4268","24.55.131.69","PenTeleData Inc.","127.0.0.1"
"2469","11/Jul/2015:11:55:45","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2470","06/Aug/2015:15:37:08","6.5.314.4268","24.55.131.69","PenTeleData Inc.","127.0.0.1"
"2471","16/Jul/2015:12:20:46","6.5.314.4236","24.55.131.69","PenTeleData Inc.","tanium.networkbaksa.com:446"
"2472","30/Jun/2015:19:11:38","6.5.314.4236","31.48.122.72","BT Public Internet Service","192.168.1.8"
"2473","30/Jun/2015:19:02:16","6.5.314.4236","31.48.122.72","BT Public Internet Service","192.168.1.8"
"2474","10/Jul/2015:11:20:47","6.5.314.4236","31.48.122.72","BT Public Internet Service","dbtanium.db.lab"
"2475","10/Jul/2015:09:45:25","6.5.314.4236","31.48.122.72","BT Public Internet Service","dbtanium.db.lab"
"2476","10/Jul/2015:11:21:05","6.5.314.4236","31.48.122.72","BT Public Internet Service","dbtanium.db.lab"
"2477","08/Jul/2015:21:48:32","6.5.314.4236","31.48.122.72","BT Public Internet Service","dbtanium.db.lab"
"2478","10/Jul/2015:11:22:48","6.5.314.4236","31.48.122.72","BT Public Internet Service","dbtanium.db.lab"
"2479","12/Jul/2015:19:55:35","6.5.314.4236","31.48.122.72","BT Public Internet Service","dbtanium.db.lab"
"2480","07/Jul/2015:19:10:55","6.5.314.4236","31.48.122.72","BT Public Internet Service","dbtanium.db.lab"
"2481","10/Jul/2015:19:05:47","6.5.314.4236","31.48.122.72","BT Public Internet Service","dbtanium.db.lab"
"2482","02/Jul/2015:21:30:03","6.5.314.4236","31.48.122.72","BT Public Internet Service","dbtanium.db.lab"
"2483","08/Jul/2015:08:23:27","6.5.314.4236","31.48.122.72","BT Public Internet Service","192.168.1.8"
"2484","30/Jun/2015:16:08:56","6.5.314.4216","38.103.193.2","Cogent Communications","172.16.113.129"
"2485","30/Jun/2015:18:12:14","6.5.314.4236","38.103.193.2","Cogent Communications","172.16.113.129"
"2486","30/Jun/2015:19:54:44","6.5.314.4236","38.103.193.2","Cogent Communications","172.16.113.129"
"2487","30/Jun/2015:18:38:27","6.5.314.4236","38.103.193.254","Cogent Communications","demo5.tanium.com"
"2488","30/Jun/2015:18:40:01","6.5.314.4236","38.103.193.254","Cogent Communications","demo5.tanium.com"
"2489","30/Jun/2015:18:18:39","6.5.314.4236","38.103.193.254","Cogent Communications","win7taniumsvr"
"2490","01/Jul/2015:20:25:44","6.5.314.4236","38.103.193.254","Cogent Communications","localhost"
"2491","01/Jul/2015:15:00:47","6.5.314.4257","38.103.193.254","Cogent Communications","sqlstd"
"2492","01/Jul/2015:20:25:55","6.5.314.4236","38.103.193.254","Cogent Communications","localhost"
"2493","30/Jun/2015:15:56:22","6.5.314.4236","38.103.193.254","Cogent Communications","win7taniumsvr"
"2494","15/Jul/2015:17:28:30","6.5.314.4236","38.109.208.88","Cogent Communications","demo5.tanium.com"
"2495","14/Aug/2015:14:54:45","6.5.314.4268","38.121.39.242","Cogent Communications","bhi-ent-assman"
"2496","23/Jul/2015:18:21:49","6.5.314.4268","38.121.39.242","Cogent Communications","bhi-ent-assman"
"2497","06/Jul/2015:15:16:54","6.5.314.4236","38.125.121.5","Cogent Communications","ec2taniumsrv1.kkr.com"
"2498","09/Jul/2015:15:08:31","6.5.314.4236","38.125.121.5","Cogent Communications","ec2taniumsrv1.kkr.com"
"2499","13/Jul/2015:19:15:20","6.5.314.4236","38.125.121.5","Cogent Communications","ec2taniumsrv1.kkr.com"
"2500","14/Jul/2015:18:57:21","6.5.314.4236","38.88.246.74","Cogent Communications","10.254.115.14"
"2501","07/Jul/2015:18:36:39","6.5.314.4236","38.88.246.74","Cogent Communications","10.254.115.14"
"2502","06/Jul/2015:22:04:53","6.5.314.4236","38.88.246.74","Cogent Communications","10.254.115.14"
"2503","07/Jul/2015:18:17:39","6.5.314.4236","38.88.246.74","Cogent Communications","10.254.115.14"
"2504","07/Jul/2015:18:21:18","6.5.314.4236","38.88.246.74","Cogent Communications","10.254.115.14"
"2505","07/Jul/2015:21:21:02","6.5.314.4236","38.88.246.74","Cogent Communications","10.254.115.14"
"2506","09/Jul/2015:21:05:07","6.5.314.4236","38.88.246.74","Cogent Communications","10.254.115.14"
"2507","07/Jul/2015:18:15:53","6.5.314.4236","38.88.246.74","Cogent Communications","10.254.115.14"
"2508","09/Jul/2015:21:40:06","6.5.314.4236","38.88.246.74","Cogent Communications","10.254.115.14"
"2509","08/Jul/2015:20:33:16","6.5.314.4236","4.16.8.70","Level 3 Communications, Inc.","demo5.tanium.com"
"2510","27/Jul/2015:17:11:07","6.5.314.4268","41.160.151.20","Neotel Pty Ltd","localhost"
"2511","01/Jul/2015:09:21:39","6.5.314.4236","41.160.229.244","Neotel Pty Ltd","dcptanium01.discovery.holdings.co.za"
"2512","01/Jul/2015:09:55:37","6.5.314.4236","41.160.229.244","Neotel Pty Ltd","dcptanium01.discovery.holdings.co.za"
"2513","10/Jul/2015:09:36:27","6.5.314.4236","41.160.229.244","Neotel Pty Ltd","localhost"
"2514","02/Jul/2015:10:01:59","6.5.314.4236","41.160.229.244","Neotel Pty Ltd","dcptanium01.discovery.holdings.co.za"
"2515","02/Jul/2015:10:07:23","6.5.314.4236","41.160.229.244","Neotel Pty Ltd","dcptanium01.discovery.holdings.co.za"
"2516","07/Aug/2015:06:19:32","6.5.314.4268","41.160.229.244","Neotel Pty Ltd","localhost"
"2517","06/Aug/2015:11:39:52","6.5.314.4268","41.160.229.244","Neotel Pty Ltd","localhost"
"2518","20/Jul/2015:08:27:30","6.5.314.4236","41.160.229.244","Neotel Pty Ltd","localhost"
"2519","02/Jul/2015:11:04:44","6.5.314.4236","41.160.229.244","Neotel Pty Ltd","dcptanium01.discovery.holdings.co.za"
"2520","16/Jul/2015:14:08:10","6.5.314.4236","41.160.229.244","Neotel Pty Ltd","dcptanium01.discovery.holdings.co.za"
"2521","23/Jul/2015:12:20:29","6.5.314.4236","41.160.229.244","Neotel Pty Ltd","localhost"
"2522","02/Jul/2015:10:34:08","6.5.314.4236","41.160.229.244","Neotel Pty Ltd","dcptanium01.discovery.holdings.co.za"
"2523","06/Jul/2015:09:10:50","6.5.314.4236","41.160.229.244","Neotel Pty Ltd","dcptanium01.discovery.holdings.co.za"
"2524","06/Jul/2015:09:07:00","6.5.314.4236","41.160.229.244","Neotel Pty Ltd","dcptanium01.discovery.holdings.co.za"
"2525","02/Jul/2015:11:04:18","6.5.314.4236","41.160.229.244","Neotel Pty Ltd","dcptanium01.discovery.holdings.co.za"
"2526","20/Jul/2015:08:25:29","6.5.314.4236","41.160.229.244","Neotel Pty Ltd","localhost"
"2527","04/Aug/2015:10:30:53","6.5.314.4268","41.160.229.244","Neotel Pty Ltd","localhost"
"2528","30/Jun/2015:08:27:18","6.5.314.4236","41.160.229.244","Neotel Pty Ltd","localhost"
"2529","02/Jul/2015:13:00:12","6.5.314.4236","41.160.229.244","Neotel Pty Ltd","dcptanium01.discovery.holdings.co.za"
"2530","14/Aug/2015:12:55:34","6.5.314.4268","41.160.229.244","Neotel Pty Ltd","localhost"
"2531","14/Aug/2015:12:38:48","6.5.314.4268","41.160.229.244","Neotel Pty Ltd","localhost"
"2532","23/Jul/2015:17:55:56","6.5.314.4268","41.162.50.141","Neotel Pty Ltd","ho-tanium"
"2533","23/Jul/2015:17:56:11","6.5.314.4268","41.162.50.141","Neotel Pty Ltd","ho-tanium"
"2534","27/Jul/2015:16:05:44","6.5.314.4268","41.162.50.141","Neotel Pty Ltd","ho-tanium"
"2535","27/Jul/2015:16:02:17","6.5.314.4268","41.162.50.141","Neotel Pty Ltd","ho-tanium"
"2536","27/Jul/2015:16:11:14","6.5.314.4268","41.162.50.141","Neotel Pty Ltd","ho-tanium"
"2537","27/Jul/2015:16:02:08","6.5.314.4268","41.162.50.141","Neotel Pty Ltd","ho-tanium"
"2538","01/Jul/2015:14:21:34","6.5.314.4236","41.162.50.142","Neotel Pty Ltd","ho-tanium"
"2539","02/Jul/2015:07:02:23","6.5.314.4236","41.162.50.142","Neotel Pty Ltd","ho-tanium"
"2540","05/Jul/2015:13:00:27","6.5.314.4236","41.162.50.142","Neotel Pty Ltd","ho-tanium"
"2541","05/Jul/2015:13:27:23","6.5.314.4236","41.162.50.142","Neotel Pty Ltd","ho-tanium"
"2542","05/Jul/2015:13:26:13","6.5.314.4236","41.162.50.142","Neotel Pty Ltd","ho-tanium"
"2543","01/Jul/2015:13:26:10","6.5.314.4236","41.162.50.142","Neotel Pty Ltd","ho-tanium"
"2544","05/Jul/2015:13:26:18","6.5.314.4236","41.162.50.142","Neotel Pty Ltd","ho-tanium"
"2545","01/Jul/2015:14:06:09","6.5.314.4236","41.162.50.142","Neotel Pty Ltd","ho-tanium"
"2546","02/Jul/2015:07:08:39","6.5.314.4236","41.162.50.142","Neotel Pty Ltd","ho-tanium"
"2547","20/Jul/2015:16:14:39","6.5.314.4236","50.130.238.64","Comcast Cable Communications, Inc.","localhost"
"2548","21/Jul/2015:15:51:44","6.5.314.4236","50.130.238.64","Comcast Cable Communications, Inc.","localhost"
"2549","20/Jul/2015:15:01:49","6.5.314.4236","50.144.0.131","Comcast Cable Communications, Inc.","demo5.tanium.com"
"2550","19/Jul/2015:11:05:45","6.5.314.4236","50.166.98.141","Comcast Cable Communications, Inc.","tanium.networkbaksa.com:446"
"2551","20/Jul/2015:11:19:28","6.5.314.4236","50.166.98.141","Comcast Cable Communications, Inc.","tanium.networkbaksa.com:446"
"2552","19/Jul/2015:11:09:14","6.5.314.4236","50.166.98.141","Comcast Cable Communications, Inc.","tanium.networkbaksa.com:446"
"2553","23/Jul/2015:11:01:34","6.5.314.4236","50.166.98.141","Comcast Cable Communications, Inc.","tanium.networkbaksa.com:446"
"2554","21/Jul/2015:11:24:24","6.5.314.4236","50.166.98.141","Comcast Cable Communications, Inc.","tanium.networkbaksa.com:446"
"2555","22/Jul/2015:12:29:32","6.5.314.4236","50.166.98.141","Comcast Cable Communications, Inc.","tanium.networkbaksa.com:446"
"2556","20/Jul/2015:17:53:56","6.5.314.4236","50.241.29.70","Comcast Cable Communications, Inc.","localhost"
"2557","07/Aug/2015:16:11:07","6.5.314.4268","50.241.29.70","Comcast Cable Communications, Inc.","10.1.10.141"
"2558","05/Aug/2015:13:30:22","6.5.314.4268","50.241.29.70","Comcast Cable Communications, Inc.","10.1.10.141"
"2559","20/Jul/2015:17:56:24","6.5.314.4236","50.241.29.70","Comcast Cable Communications, Inc.","localhost"
"2560","07/Aug/2015:16:10:10","6.5.314.4268","50.241.29.70","Comcast Cable Communications, Inc.","10.1.10.141"
"2561","29/Jun/2015:12:17:03","6.5.314.4236","50.241.29.70","Comcast Cable Communications, Inc.","10.1.10.141"
"2562","28/Jul/2015:19:09:29","6.5.314.4268","50.241.29.70","Comcast Cable Communications, Inc.","10.1.10.141"
"2563","06/Jul/2015:18:27:08","6.5.314.4236","50.241.29.70","Comcast Cable Communications, Inc.","10.1.10.141"
"2564","05/Aug/2015:11:58:57","6.5.314.4268","50.241.29.70","Comcast Cable Communications, Inc.","10.1.10.141"
"2565","06/Aug/2015:12:10:06","6.5.314.4268","50.241.29.70","Comcast Cable Communications, Inc.","10.1.10.141"
"2566","06/Aug/2015:12:54:24","6.5.314.4268","50.241.29.70","Comcast Cable Communications, Inc.","10.1.10.141"
"2567","09/Jul/2015:18:20:31","6.5.314.4236","50.241.29.70","Comcast Cable Communications, Inc.","10.1.10.141"
"2568","29/Jun/2015:18:33:47","6.5.314.4236","50.241.29.70","Comcast Cable Communications, Inc.","10.1.10.151"
"2569","05/Aug/2015:12:04:17","6.5.314.4268","50.241.29.70","Comcast Cable Communications, Inc.","10.1.10.141"
"2570","11/Aug/2015:19:39:03","6.6.314.4814","50.241.29.70","Comcast Cable Communications, Inc.","10.1.10.141"
"2571","09/Jul/2015:18:02:54","6.5.314.4236","50.241.29.70","Comcast Cable Communications, Inc.","10.1.10.141"
"2572","06/Jul/2015:18:44:02","6.5.314.4236","50.241.29.70","Comcast Cable Communications, Inc.","10.1.10.141"
"2573","06/Jul/2015:18:37:21","6.5.314.4236","50.241.29.70","Comcast Cable Communications, Inc.","10.1.10.141"
"2574","24/Jul/2015:18:25:29","6.5.314.4268","50.241.29.70","Comcast Cable Communications, Inc.","10.1.10.141"
"2575","06/Jul/2015:18:38:04","6.5.314.4236","50.241.29.70","Comcast Cable Communications, Inc.","10.1.10.141"
"2576","11/Aug/2015:21:30:22","6.5.314.4268","50.241.63.92","Comcast Cable Communications, Inc.","localhost"
"2577","11/Aug/2015:21:29:50","6.5.314.4268","50.241.63.92","Comcast Cable Communications, Inc.","localhost"
"2578","22/Jul/2015:14:30:56","6.5.314.4268","50.249.71.81","Comcast Cable Communications, Inc.","localhost"
"2579","22/Jul/2015:19:52:34","6.5.314.4268","50.255.13.5","Comcast Cable Communications, Inc.","192.168.1.200"
"2580","14/Jul/2015:22:10:05","6.5.314.4236","50.255.13.5","Comcast Cable Communications, Inc.","172.16.87.155"
"2581","29/Jul/2015:19:06:55","6.5.314.4268","50.255.13.5","Comcast Cable Communications, Inc.","172.16.87.155"
"2582","10/Jul/2015:04:57:46","6.5.314.4236","50.255.13.5","Comcast Cable Communications, Inc.","demo5.tanium.com"
"2583","22/Jul/2015:18:10:19","6.5.314.4268","50.255.13.5","Comcast Cable Communications, Inc.","192.168.1.200"
"2584","22/Jul/2015:19:49:31","6.5.314.4268","50.255.13.5","Comcast Cable Communications, Inc.","192.168.1.200"
"2585","22/Jul/2015:20:00:14","6.5.314.4268","50.255.13.5","Comcast Cable Communications, Inc.","192.168.1.200"
"2586","22/Jul/2015:18:10:13","6.5.314.4268","50.255.13.5","Comcast Cable Communications, Inc.","192.168.1.200"
